transaction_id,customer_id,amount,merchant_category,country,currency,card_present,device,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,is_fraud,amount_risk_tier,is_high_amount,long_distance_flag,late_night_txn,business_hours_txn,high_risk_combo,cnp_high_risk,is_mobile
TX_a2f4633f,CUST_47231,49752.75,Healthcare,Japan,JPY,False,Firefox,1,False,12,True,False,Very High,1,0,0,1,0,0,0
TX_b37bd87e,CUST_48042,33845.79,Education,Japan,JPY,False,Chrome,0,False,23,False,False,Very High,1,0,1,0,0,0,0
TX_1b6e21a2,CUST_12046,389.4,Gas,France,EUR,False,Edge,0,False,4,False,False,Medium,0,0,1,0,0,0,0
TX_30137751,CUST_95144,542.28,Entertainment,USA,USD,False,Safari,0,True,11,True,False,High,0,0,0,1,0,1,0
TX_177d383d,CUST_28571,252.07,Healthcare,Singapore,SGD,False,Edge,1,False,8,False,False,Medium,0,0,0,0,0,0,0
TX_5670130a,CUST_82435,56666.24,Entertainment,Japan,JPY,False,Safari,0,True,2,False,False,Very High,1,0,1,0,0,1,0
TX_8feb403e,CUST_56825,114793.41,Gas,Russia,RUB,True,Magnetic Stripe,1,False,7,True,True,Very High,1,0,0,0,0,0,0
TX_5bc4dd44,CUST_97143,2205.76,Healthcare,Brazil,BRL,False,Safari,1,False,20,True,False,Very High,0,0,0,0,0,0,0
TX_e072ddd9,CUST_82404,5466.28,Healthcare,Brazil,BRL,False,Chrome,1,False,14,True,True,Very High,0,0,0,1,0,0,0
TX_7803bd96,CUST_82654,3916.91,Entertainment,Mexico,MXN,False,Edge,0,True,16,True,False,Very High,0,0,0,1,0,1,0
TX_5c60706c,CUST_31049,26557.09,Gas,Russia,RUB,False,Safari,0,False,13,False,False,Very High,1,0,0,1,0,0,0
TX_c22628c4,CUST_56945,51.66,Restaurant,UK,GBP,False,Android App,1,False,8,False,False,Low,0,0,0,0,0,0,1
TX_01a0751d,CUST_82298,40645.07,Education,Japan,JPY,False,Safari,0,False,7,False,False,Very High,1,0,0,0,0,0,0
TX_1809ab70,CUST_88306,0.6,Healthcare,USA,USD,True,NFC Payment,1,False,5,False,True,Very Low,0,0,0,0,0,0,0
TX_7b1710a9,CUST_74616,167.51,Entertainment,Canada,CAD,False,Android App,0,True,23,False,False,Low,0,0,1,0,0,1,1
TX_e24ee89b,CUST_17640,68839.31,Healthcare,Russia,RUB,False,iOS App,1,False,10,False,True,Very High,1,0,0,1,0,0,0
TX_2d045e2b,CUST_15082,36225.71,Gas,Mexico,MXN,False,Safari,0,False,19,False,False,Very High,1,0,0,0,0,0,0
TX_c2eba43a,CUST_21033,50986.62,Gas,Japan,JPY,False,Firefox,1,False,17,False,False,Very High,1,0,0,1,0,0,0
TX_af324e9f,CUST_48452,13104.6,Education,Japan,JPY,False,Safari,0,False,0,True,False,Very High,0,0,1,0,0,0,0
TX_2739242a,CUST_79676,698.33,Travel,UK,GBP,False,Android App,0,True,4,True,False,High,0,0,1,0,0,1,1
TX_bdd67c38,CUST_52623,2699.9,Healthcare,Brazil,BRL,False,Safari,0,False,19,False,False,Very High,0,0,0,0,0,0,0
TX_36f0fbd7,CUST_37591,21179.25,Gas,Mexico,MXN,True,NFC Payment,1,False,2,False,True,Very High,0,0,1,0,0,0,0
TX_56bc9f96,CUST_96369,5.15,Travel,Australia,AUD,False,iOS App,1,True,16,True,True,Very Low,0,0,0,1,0,1,0
TX_36d67497,CUST_49922,3016.46,Education,Mexico,MXN,False,Edge,1,False,14,False,False,Very High,0,0,0,1,0,0,0
TX_595d1ba2,CUST_82782,455228.99,Healthcare,Nigeria,NGN,False,iOS App,0,False,11,True,False,Very High,1,0,0,1,0,0,0
TX_72dce6e8,CUST_35136,299.14,Gas,France,EUR,False,Firefox,0,False,14,False,False,Medium,0,0,0,1,0,0,0
TX_0843f398,CUST_59129,9450.11,Education,Mexico,MXN,False,Chrome,0,False,19,False,False,Very High,0,0,0,0,0,0,0
TX_268c5440,CUST_63315,1269.2,Education,Brazil,BRL,False,Chrome,0,False,11,True,False,Very High,0,0,0,1,0,0,0
TX_348744e5,CUST_46086,38328.96,Restaurant,Mexico,MXN,False,iOS App,1,False,4,False,True,Very High,1,0,1,0,0,0,0
TX_e797f833,CUST_36971,451.12,Education,Germany,EUR,False,Chrome,0,False,15,False,False,Medium,0,0,0,1,0,0,0
TX_6a86b6df,CUST_33458,429.25,Grocery,Australia,AUD,False,iOS App,0,False,18,True,False,Medium,0,0,0,0,0,0,0
TX_220cbb36,CUST_94425,980191.38,Healthcare,Nigeria,NGN,False,Edge,1,False,8,True,True,Very High,1,0,0,0,0,0,0
TX_34344ba3,CUST_86650,101.29,Gas,UK,GBP,False,Edge,0,False,15,False,False,Low,0,0,0,1,0,0,0
TX_0504f15d,CUST_21772,76170.15,Travel,Japan,JPY,False,Edge,0,True,18,False,False,Very High,1,0,0,0,0,1,0
TX_44cfadb0,CUST_43705,59853.32,Entertainment,Nigeria,NGN,False,iOS App,0,True,5,False,False,Very High,1,0,0,0,0,1,0
TX_128f7dd0,CUST_79981,249.3,Entertainment,Singapore,SGD,False,Firefox,0,True,20,False,False,Medium,0,0,0,0,0,1,0
TX_14a4dbd4,CUST_91730,167622.55,Gas,Russia,RUB,False,Safari,1,False,4,True,True,Very High,1,0,1,0,0,0,0
TX_50da380d,CUST_11879,87881.33,Gas,Russia,RUB,False,Android App,1,False,0,False,True,Very High,1,0,1,0,0,0,1
TX_87af926b,CUST_98422,1638.62,Restaurant,Singapore,SGD,False,Safari,1,False,10,False,False,Very High,0,0,0,1,0,0,0
TX_dc164f52,CUST_27724,1138.96,Entertainment,Germany,EUR,False,Firefox,1,True,3,False,True,Very High,0,0,1,0,0,1,0
TX_42fd68c1,CUST_38982,2634.25,Education,Brazil,BRL,False,Edge,0,False,18,True,False,Very High,0,0,0,0,0,0,0
TX_45b42e2a,CUST_32679,0.61,Gas,Brazil,BRL,False,Edge,1,False,20,False,True,Very Low,0,0,0,0,0,0,0
TX_d94dd7a1,CUST_80892,638.34,Gas,France,EUR,False,Firefox,0,False,10,False,False,High,0,0,0,1,0,0,0
TX_e5f4535c,CUST_46086,27719.84,Healthcare,Russia,RUB,False,Chrome,1,False,17,False,False,Very High,1,0,0,1,0,0,0
TX_6cd1d553,CUST_62647,457.59,Gas,USA,USD,False,Firefox,0,False,14,False,False,Medium,0,0,0,1,0,0,0
TX_b4328b32,CUST_98150,259.84,Gas,Canada,CAD,False,Safari,0,False,11,True,False,Medium,0,0,0,1,0,0,0
TX_c96c7463,CUST_59700,581.48,Retail,UK,GBP,False,Chrome,0,False,7,False,False,High,0,0,0,0,0,0,0
TX_175d9ee5,CUST_72733,669725.7,Gas,Nigeria,NGN,True,Chip Reader,1,False,8,False,True,Very High,1,0,0,0,0,0,0
TX_377f7b5f,CUST_52346,46646.79,Restaurant,Japan,JPY,False,Firefox,0,False,6,True,False,Very High,1,0,0,0,0,0,0
TX_adab7720,CUST_96891,2210.96,Education,Brazil,BRL,False,Firefox,1,False,18,False,False,Very High,0,0,0,0,0,0,0
TX_446c3cff,CUST_37558,7955.3,Healthcare,Brazil,BRL,True,Chip Reader,1,False,10,False,True,Very High,0,0,0,1,0,0,0
TX_64bfdf7a,CUST_57145,9555.65,Education,Mexico,MXN,False,Safari,0,False,18,True,False,Very High,0,0,0,0,0,0,0
TX_aa2c5902,CUST_51200,974.31,Retail,France,EUR,False,Chrome,0,False,1,False,False,High,0,0,1,0,0,0,0
TX_32e67430,CUST_36552,598.56,Retail,Canada,CAD,False,Firefox,0,False,13,False,False,High,0,0,0,1,0,0,0
TX_1230cebd,CUST_17730,1405.36,Entertainment,Australia,AUD,False,Chrome,0,True,10,False,False,Very High,0,0,0,1,0,1,0
TX_ecab6e7b,CUST_96173,313.21,Travel,France,EUR,False,Edge,0,True,22,False,False,Medium,0,0,1,0,0,1,0
TX_6bac3b8a,CUST_79915,288.62,Grocery,UK,GBP,False,Android App,1,False,5,False,False,Medium,0,0,0,0,0,0,1
TX_ec55b3fa,CUST_65648,81.85,Grocery,Mexico,MXN,False,iOS App,1,False,9,True,True,Low,0,0,0,1,0,0,0
TX_4f37e689,CUST_39721,43482.31,Grocery,Russia,RUB,True,Chip Reader,1,False,17,False,True,Very High,1,0,0,1,0,0,0
TX_49a7f9aa,CUST_88146,1486.11,Travel,Brazil,BRL,False,Chrome,0,True,14,False,False,Very High,0,0,0,1,0,1,0
TX_3d5d1540,CUST_29001,14084.74,Education,Japan,JPY,False,Edge,0,False,7,False,False,Very High,0,0,0,0,0,0,0
TX_937764c7,CUST_60272,3126.84,Grocery,Brazil,BRL,False,Firefox,1,False,16,False,True,Very High,0,0,0,1,0,0,0
TX_ecf48e8f,CUST_41194,1341933.96,Retail,Nigeria,NGN,False,iOS App,1,False,5,False,True,Very High,1,0,0,0,0,0,0
TX_a4b7b158,CUST_34071,700.87,Retail,Canada,CAD,False,Chrome,0,False,17,False,False,High,0,0,0,1,0,0,0
TX_0c9dfd7a,CUST_19358,419.56,Healthcare,France,EUR,False,Safari,0,False,16,False,False,Medium,0,0,0,1,0,0,0
TX_eaf8c77c,CUST_82412,564.22,Entertainment,Canada,CAD,False,Chrome,0,True,23,False,False,High,0,0,1,0,0,1,0
TX_bdb24a08,CUST_39275,270.94,Gas,Canada,CAD,False,Safari,0,False,9,False,False,Medium,0,0,0,1,0,0,0
TX_ca3e3a0d,CUST_41252,55160.12,Retail,Russia,RUB,True,Chip Reader,1,False,1,False,True,Very High,1,0,1,0,0,0,0
TX_dd70e2a5,CUST_32275,689.16,Retail,France,EUR,False,iOS App,0,False,13,False,False,High,0,0,0,1,0,0,0
TX_aba1cd0b,CUST_80539,358.28,Education,UK,GBP,False,Firefox,0,False,22,False,False,Medium,0,0,1,0,0,0,0
TX_331fc499,CUST_35599,173591.08,Gas,Nigeria,NGN,False,Chrome,0,False,6,False,False,Very High,1,0,0,0,0,0,0
TX_67451654,CUST_26315,9.29,Education,Brazil,BRL,True,Chip Reader,1,False,11,False,True,Very Low,0,0,0,1,0,0,0
TX_fddaea07,CUST_65074,682.03,Restaurant,Australia,AUD,False,iOS App,0,False,13,False,False,High,0,0,0,1,0,0,0
TX_09e10d86,CUST_63372,266.59,Education,France,EUR,False,Edge,0,False,8,True,False,Medium,0,0,0,0,0,0,0
TX_6fe27ce0,CUST_28950,23377.4,Entertainment,Japan,JPY,False,Firefox,1,True,14,False,False,Very High,1,0,0,1,0,1,0
TX_67cc964f,CUST_62329,444229.47,Healthcare,Nigeria,NGN,True,Chip Reader,1,False,4,False,True,Very High,1,0,1,0,0,0,0
TX_1c181fc2,CUST_95230,126.76,Grocery,France,EUR,False,Edge,0,False,0,False,False,Low,0,0,1,0,0,0,0
TX_6f271769,CUST_95684,297.71,Gas,Canada,CAD,False,Safari,1,False,18,True,False,Medium,0,0,0,0,0,0,0
TX_b2e628ac,CUST_92033,1350.19,Retail,USA,USD,False,Safari,0,False,2,False,False,Very High,0,0,1,0,0,0,0
TX_06eba9da,CUST_79085,360.65,Entertainment,USA,USD,False,Edge,0,True,8,False,False,Medium,0,0,0,0,0,1,0
TX_dd84c733,CUST_44640,328.54,Travel,France,EUR,False,Chrome,1,True,18,False,False,Medium,0,0,0,0,0,1,0
TX_44c29068,CUST_65664,15811.58,Restaurant,Mexico,MXN,False,Android App,1,False,21,False,True,Very High,0,0,0,0,0,0,1
TX_0819a01d,CUST_75970,7145.96,Grocery,Brazil,BRL,False,iOS App,0,False,0,False,False,Very High,0,0,1,0,0,0,0
TX_69d1dead,CUST_28204,81753.26,Restaurant,Nigeria,NGN,True,Chip Reader,0,False,4,False,True,Very High,1,0,1,0,0,0,0
TX_801d7506,CUST_20668,1497.13,Healthcare,UK,GBP,False,Chrome,1,False,7,False,True,Very High,0,0,0,0,0,0,0
TX_815f5801,CUST_81810,74.79,Travel,Nigeria,NGN,True,Chip Reader,1,True,8,False,True,Low,0,0,0,0,0,0,0
TX_08bab997,CUST_33371,1563.71,Grocery,Germany,EUR,False,Edge,1,False,8,True,True,Very High,0,0,0,0,0,0,0
TX_22484249,CUST_70532,1716.81,Travel,Canada,CAD,False,Firefox,1,True,10,False,False,Very High,0,0,0,1,0,1,0
TX_80450a5b,CUST_91109,10879.36,Restaurant,Mexico,MXN,False,Firefox,0,False,9,False,False,Very High,0,0,0,1,0,0,0
TX_0efe051e,CUST_17034,143013.92,Gas,Nigeria,NGN,False,Safari,0,False,4,False,False,Very High,1,0,1,0,0,0,0
TX_b458057c,CUST_17060,1223.43,Grocery,Nigeria,NGN,False,Safari,1,False,2,False,True,Very High,0,0,1,0,0,0,0
TX_81bdb6d1,CUST_94670,26367.29,Restaurant,Mexico,MXN,False,iOS App,1,False,1,True,True,Very High,1,0,1,0,0,0,0
TX_b22d87d5,CUST_80482,8667.28,Retail,Mexico,MXN,False,iOS App,0,False,23,False,False,Very High,0,0,1,0,0,0,0
TX_6007b6f9,CUST_60472,239.32,Grocery,UK,GBP,False,iOS App,0,False,7,False,False,Medium,0,0,0,0,0,0,0
TX_a267fd5a,CUST_33477,197174.1,Gas,Nigeria,NGN,False,Safari,0,False,13,False,False,Very High,1,0,0,1,0,0,0
TX_fb79911e,CUST_25933,529.29,Retail,Canada,CAD,False,iOS App,1,False,8,False,False,High,0,0,0,0,0,0,0
TX_6bfbe113,CUST_94560,407.29,Healthcare,UK,GBP,False,Safari,0,False,19,False,False,Medium,0,0,0,0,0,0,0
TX_65555c3e,CUST_56607,38479.9,Entertainment,Japan,JPY,False,Android App,0,True,23,False,False,Very High,1,0,1,0,0,1,1
TX_4ea83972,CUST_85713,5235.52,Healthcare,Brazil,BRL,False,Chrome,1,False,19,False,True,Very High,0,0,0,0,0,0,0
TX_29ec09fe,CUST_53161,5233.51,Travel,Brazil,BRL,False,Safari,1,True,10,False,False,Very High,0,0,0,1,0,1,0
TX_f0d29d6c,CUST_29433,34252.8,Education,Russia,RUB,False,Edge,0,False,9,False,False,Very High,1,0,0,1,0,0,0
TX_6219d984,CUST_35145,489.74,Education,UK,GBP,False,Chrome,0,False,21,True,False,Medium,0,0,0,0,0,0,0
TX_94253bc4,CUST_83222,35888.54,Retail,Russia,RUB,False,Chrome,0,False,16,False,False,Very High,1,0,0,1,0,0,0
TX_03ea82ab,CUST_41950,325.18,Education,USA,USD,False,Edge,0,False,16,False,False,Medium,0,0,0,1,0,0,0
TX_b3ccaa01,CUST_71675,331.9,Travel,Russia,RUB,False,Chrome,1,True,1,True,True,Medium,0,0,1,0,0,1,0
TX_dee3634c,CUST_61822,317.17,Grocery,USA,USD,False,Safari,0,False,10,False,False,Medium,0,0,0,1,0,0,0
TX_f6bf244e,CUST_19662,407.1,Restaurant,France,EUR,False,iOS App,1,False,5,True,False,Medium,0,0,0,0,0,0,0
TX_468e2e30,CUST_84349,278.82,Healthcare,France,EUR,False,Edge,0,False,20,False,False,Medium,0,0,0,0,0,0,0
TX_49fe517b,CUST_18621,342.39,Retail,USA,USD,False,Android App,0,False,20,True,False,Medium,0,0,0,0,0,0,1
TX_a68c6ed4,CUST_62055,6103.91,Travel,Brazil,BRL,False,Safari,0,True,3,False,False,Very High,0,0,1,0,0,1,0
TX_3fbf8b7a,CUST_94569,136.18,Travel,Singapore,SGD,False,iOS App,0,True,16,False,False,Low,0,0,0,1,0,1,0
TX_46acb267,CUST_68454,6917.86,Travel,USA,USD,True,NFC Payment,1,True,2,False,True,Very High,0,0,1,0,0,0,0
TX_8323df28,CUST_51061,455.12,Entertainment,Australia,AUD,False,iOS App,0,True,9,False,False,Medium,0,0,0,1,0,1,0
TX_3f831aed,CUST_62782,606.88,Grocery,Singapore,SGD,False,Edge,0,False,7,True,False,High,0,0,0,0,0,0,0
TX_059f7081,CUST_42457,7726.93,Restaurant,Mexico,MXN,False,Edge,0,False,6,False,False,Very High,0,0,0,0,0,0,0
TX_d6eef53f,CUST_73542,145304.26,Entertainment,Nigeria,NGN,False,iOS App,0,True,8,False,False,Very High,1,0,0,0,0,1,0
TX_dd1af408,CUST_76269,1419.28,Restaurant,Australia,AUD,False,Chrome,0,False,19,False,False,Very High,0,0,0,0,0,0,0
TX_b26e96e1,CUST_41758,336.89,Retail,France,EUR,False,Chrome,0,False,13,True,False,Medium,0,0,0,1,0,0,0
TX_4060529a,CUST_75607,311.75,Entertainment,Brazil,BRL,False,iOS App,0,True,22,True,False,Medium,0,0,1,0,0,1,0
TX_473169bf,CUST_12884,2767.27,Healthcare,Brazil,BRL,False,Firefox,0,False,9,True,False,Very High,0,0,0,1,0,0,0
TX_2cfa9430,CUST_78285,30738.09,Education,Russia,RUB,False,iOS App,0,False,21,False,False,Very High,1,0,0,0,0,0,0
TX_9dbec4a7,CUST_98776,2301.04,Healthcare,Brazil,BRL,False,iOS App,0,False,15,True,False,Very High,0,0,0,1,0,0,0
TX_d412e399,CUST_15066,1464.71,Travel,Canada,CAD,False,Chrome,0,True,16,False,False,Very High,0,0,0,1,0,1,0
TX_2ff8803d,CUST_11713,2423.58,Education,Singapore,SGD,False,Firefox,0,False,8,False,False,Very High,0,0,0,0,0,0,0
TX_a9ea5984,CUST_74894,198.54,Entertainment,Australia,AUD,False,Edge,0,True,18,False,False,Low,0,0,0,0,0,1,0
TX_cae23855,CUST_23250,36499.5,Retail,Russia,RUB,False,Firefox,0,False,12,False,False,Very High,1,0,0,1,0,0,0
TX_7c3191cd,CUST_66489,434.74,Gas,USA,USD,False,iOS App,1,False,19,True,False,Medium,0,0,0,0,0,0,0
TX_862b988b,CUST_41342,326.74,Healthcare,Canada,CAD,False,Firefox,0,False,22,True,False,Medium,0,0,1,0,0,0,0
TX_1668d6e0,CUST_41009,757.31,Retail,France,EUR,False,Android App,1,False,9,False,False,High,0,0,0,1,0,0,1
TX_66058a27,CUST_51999,437.74,Healthcare,USA,USD,False,iOS App,0,False,8,False,False,Medium,0,0,0,0,0,0,0
TX_f6383af7,CUST_33877,239.14,Travel,Australia,AUD,False,Edge,0,True,7,False,False,Medium,0,0,0,0,0,1,0
TX_463e2ecb,CUST_62436,298.58,Healthcare,UK,GBP,False,iOS App,0,False,15,False,False,Medium,0,0,0,1,0,0,0
TX_148ff4e4,CUST_82423,66.47,Entertainment,Canada,CAD,False,Safari,0,True,5,False,False,Low,0,0,0,0,0,1,0
TX_9ddd930d,CUST_91702,6950.58,Grocery,Russia,RUB,False,Firefox,0,False,12,False,False,Very High,0,0,0,1,0,0,0
TX_59bbda41,CUST_57643,128.42,Retail,Germany,EUR,False,Firefox,0,False,17,False,False,Low,0,0,0,1,0,0,0
TX_a5a0c7a0,CUST_14582,17127.09,Gas,Mexico,MXN,False,Edge,1,False,8,False,True,Very High,0,0,0,0,0,0,0
TX_8d8bca88,CUST_24112,15235.44,Healthcare,Russia,RUB,False,Safari,0,False,16,False,False,Very High,0,0,0,1,0,0,0
TX_6e814a14,CUST_53748,978.31,Retail,Singapore,SGD,False,Android App,0,False,14,False,False,High,0,0,0,1,0,0,1
TX_40146e34,CUST_42651,1903.61,Restaurant,Canada,CAD,False,Edge,0,False,8,False,False,Very High,0,0,0,0,0,0,0
TX_18d46e35,CUST_76704,2144.24,Grocery,Singapore,SGD,True,Magnetic Stripe,1,False,2,False,True,Very High,0,0,1,0,0,0,0
TX_edb12b6d,CUST_78389,363.86,Grocery,Singapore,SGD,False,Safari,1,False,21,False,False,Medium,0,0,0,0,0,0,0
TX_5530b10f,CUST_11614,1188.01,Healthcare,Germany,EUR,False,Android App,0,False,13,False,False,Very High,0,0,0,1,0,0,1
TX_c93a406c,CUST_37326,326.99,Restaurant,Germany,EUR,False,iOS App,1,False,7,False,False,Medium,0,0,0,0,0,0,0
TX_cffc91b9,CUST_11097,6114.86,Entertainment,Brazil,BRL,False,Chrome,0,True,16,False,False,Very High,0,0,0,1,0,1,0
TX_5d4abb19,CUST_54384,140.55,Entertainment,Canada,CAD,False,iOS App,0,True,7,False,False,Low,0,0,0,0,0,1,0
TX_ebc4c251,CUST_72714,28859.19,Education,Russia,RUB,False,iOS App,0,False,23,False,False,Very High,1,0,1,0,0,0,0
TX_9b4083c2,CUST_92915,1326.93,Education,Brazil,BRL,False,Chrome,0,False,11,False,False,Very High,0,0,0,1,0,0,0
TX_ffa9ef40,CUST_74592,80774.72,Entertainment,Nigeria,NGN,False,Chrome,0,True,9,False,False,Very High,1,0,0,1,0,1,0
TX_9df36e67,CUST_83252,430.71,Gas,USA,USD,False,Edge,0,False,13,False,False,Medium,0,0,0,1,0,0,0
TX_eb8f993d,CUST_15928,401.35,Grocery,France,EUR,False,Edge,0,False,12,False,False,Medium,0,0,0,1,0,0,0
TX_c2e6399a,CUST_81535,55.54,Restaurant,UK,GBP,False,Firefox,0,False,14,False,False,Low,0,0,0,1,0,0,0
TX_a1f31c2e,CUST_27738,113281.73,Travel,Mexico,MXN,True,Chip Reader,1,True,7,False,True,Very High,1,0,0,0,0,0,0
TX_91ce06d4,CUST_33129,3322.15,Healthcare,Singapore,SGD,True,Magnetic Stripe,1,False,18,True,True,Very High,0,0,0,0,0,0,0
TX_29ca747a,CUST_89925,7730.16,Restaurant,Japan,JPY,False,Edge,1,False,15,False,False,Very High,0,0,0,1,0,0,0
TX_efb52ac6,CUST_21275,4935.99,Travel,UK,GBP,True,Magnetic Stripe,1,True,2,True,True,Very High,0,0,1,0,0,0,0
TX_73a9b9c6,CUST_73596,39989.43,Education,Mexico,MXN,True,Chip Reader,1,False,2,False,True,Very High,1,0,1,0,0,0,0
TX_77804a88,CUST_60881,1011.72,Restaurant,Singapore,SGD,False,Android App,0,False,10,False,False,Very High,0,0,0,1,0,0,1
TX_6d99a1fd,CUST_74274,411.12,Entertainment,France,EUR,False,Edge,0,True,17,False,False,Medium,0,0,0,1,0,1,0
TX_d652901a,CUST_37092,2593.51,Restaurant,Brazil,BRL,False,Chrome,1,False,10,False,False,Very High,0,0,0,1,0,0,0
TX_332a740e,CUST_15588,263.58,Restaurant,Australia,AUD,False,Firefox,0,False,18,False,False,Medium,0,0,0,0,0,0,0
TX_b535a9ea,CUST_17829,1190119.35,Retail,Nigeria,NGN,True,Magnetic Stripe,1,False,9,False,True,Very High,1,0,0,1,0,0,0
TX_1420b42d,CUST_82824,1745.29,Grocery,Brazil,BRL,False,Chrome,0,False,9,False,False,Very High,0,0,0,1,0,0,0
TX_1d3d553d,CUST_60757,693.92,Entertainment,Germany,EUR,False,Firefox,0,True,23,True,False,High,0,0,1,0,0,1,0
TX_4ea8c253,CUST_78237,596.01,Retail,Singapore,SGD,False,iOS App,0,False,10,False,False,High,0,0,0,1,0,0,0
TX_22f9d8f0,CUST_16988,8507.81,Retail,Brazil,BRL,False,Edge,1,False,21,False,True,Very High,0,0,0,0,0,0,0
TX_03cbd89b,CUST_53580,273.47,Entertainment,UK,GBP,False,Android App,0,True,0,True,False,Medium,0,0,1,0,0,1,1
TX_edeaf3c2,CUST_28959,14287.53,Gas,Mexico,MXN,False,iOS App,1,False,10,True,True,Very High,0,0,0,1,0,0,0
TX_25006bdc,CUST_54269,213.56,Entertainment,France,EUR,False,Android App,0,True,12,False,False,Medium,0,0,0,1,0,1,1
TX_b2d63b01,CUST_23836,89.02,Grocery,Mexico,MXN,False,iOS App,1,False,11,True,True,Low,0,0,0,1,0,0,0
TX_978d5edf,CUST_75478,3275.94,Healthcare,Mexico,MXN,False,Android App,0,False,17,True,False,Very High,0,0,0,1,0,0,1
TX_65952d30,CUST_76245,464785.49,Entertainment,Nigeria,NGN,False,Android App,1,True,23,False,False,Very High,1,0,1,0,0,1,1
TX_a61a0a72,CUST_86455,105.99,Grocery,USA,USD,False,Chrome,0,False,12,False,False,Low,0,0,0,1,0,0,0
TX_c3317ae2,CUST_38155,615.13,Grocery,Brazil,BRL,False,Firefox,0,False,12,False,False,High,0,0,0,1,0,0,0
TX_6618674b,CUST_17691,184.61,Healthcare,USA,USD,False,Edge,0,False,16,False,False,Low,0,0,0,1,0,0,0
TX_e615a8a5,CUST_31917,264.21,Gas,Germany,EUR,False,Android App,0,False,12,False,False,Medium,0,0,0,1,0,0,1
TX_cf2d09e0,CUST_13851,969203.58,Gas,Nigeria,NGN,True,NFC Payment,1,False,2,False,True,Very High,1,0,1,0,0,0,0
TX_fb171833,CUST_45474,3768.41,Healthcare,Mexico,MXN,False,Chrome,0,False,0,True,False,Very High,0,0,1,0,0,0,0
TX_975b13f0,CUST_55313,412.29,Entertainment,France,EUR,False,Android App,0,True,8,False,False,Medium,0,0,0,0,0,1,1
TX_0d29f150,CUST_95641,396.15,Grocery,USA,USD,False,Safari,0,False,19,False,False,Medium,0,0,0,0,0,0,0
TX_7fd35a80,CUST_31338,37550.36,Grocery,Mexico,MXN,True,NFC Payment,1,False,4,False,True,Very High,1,0,1,0,0,0,0
TX_e6092a36,CUST_68582,2229.14,Education,Singapore,SGD,False,Chrome,0,False,8,True,False,Very High,0,0,0,0,0,0,0
TX_11150930,CUST_92208,1696.2,Gas,Nigeria,NGN,True,NFC Payment,1,False,4,False,True,Very High,0,0,1,0,0,0,0
TX_9e15209e,CUST_59622,58140.69,Gas,Japan,JPY,False,Android App,1,False,6,False,False,Very High,1,0,0,0,0,0,1
TX_a25eb8d7,CUST_28543,596.32,Travel,UK,GBP,False,Firefox,0,True,19,False,False,High,0,0,0,0,0,1,0
TX_81890a64,CUST_43810,2040.34,Healthcare,Germany,EUR,True,NFC Payment,1,False,23,False,True,Very High,0,0,1,0,0,0,0
TX_fce7cf26,CUST_40499,785.06,Restaurant,Germany,EUR,False,iOS App,0,False,6,True,False,High,0,0,0,0,0,0,0
TX_60b3a0c3,CUST_47234,67385.8,Retail,Russia,RUB,False,Firefox,0,False,20,False,False,Very High,1,0,0,0,0,0,0
TX_4aa63ceb,CUST_64901,145272.09,Retail,Nigeria,NGN,False,Safari,0,False,14,False,False,Very High,1,0,0,1,0,0,0
TX_c9abd354,CUST_69354,64920.01,Entertainment,Russia,RUB,False,Edge,0,True,21,False,False,Very High,1,0,0,0,0,1,0
TX_6c4734b0,CUST_35532,201.73,Gas,Germany,EUR,False,iOS App,0,False,16,False,False,Medium,0,0,0,1,0,0,0
TX_3a326a0e,CUST_79028,376.62,Travel,Australia,AUD,False,Safari,0,True,4,True,False,Medium,0,0,1,0,0,1,0
TX_093468a1,CUST_32765,2870.5,Healthcare,Brazil,BRL,False,Safari,0,False,2,False,False,Very High,0,0,1,0,0,0,0
TX_047ad721,CUST_54779,3.86,Retail,Brazil,BRL,True,NFC Payment,1,False,9,False,True,Very Low,0,0,0,1,0,0,0
